# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4174009954
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,V_hat.1.1,V_hat.2.1,V_hat.3.1,V_hat.4.1,V_hat.5.1,V_hat.6.1,V_hat.1.2,V_hat.2.2,V_hat.3.2,V_hat.4.2,V_hat.5.2,V_hat.6.2,V0s.1,V0s.2,j,i,LL
# Adaptation terminated
# Step size = 0.0560406
# Diagonal elements of inverse mass matrix:
# 0.745958, 0.999055, 0.532509, 0.400807, 0.901723, 0.626497, 0.0095346, 6.28627
68.2324,0.935107,0.0560406,6,63,0,-63.571,2.45581,0.107242,0.31463,1.0997,-0.14973,0.172948,0.712954,0.00700789,2.45581,0.107242,-0.14973,0.31463,1.0997,0.172948,0,0,0,0,0,0,0.0178318,0.0329878,0.0603075,0.142702,0.30467,0.459969,0,0.00700789,6,1,-1.05751
67.501,0.942398,0.0560406,4,15,0,-62.7356,3.63602,0.165761,0.35588,1.2655,0.0656229,0.590768,0.721799,0.007844,3.63602,0.165761,0.0656229,0.35588,1.2655,0.590768,0,0,0,0,0,0,0.0225479,0.045109,0.0886351,0.2274,0.492498,0.714848,0,0.007844,6,1,4.40269
70.1586,0.989356,0.0560406,5,31,0,-64.1823,1.33488,0.131208,0.378636,0.669339,0.461464,0.440762,0.782558,0.0082308,1.33488,0.131208,0.461464,0.378636,0.669339,0.440762,0,0,0,0,0,0,0.0249815,0.0511118,0.100318,0.23723,0.422314,0.52526,0,0.0082308,6,1,2.7922
70.1529,0.920795,0.0560406,6,95,0,-66.3757,0.699687,0.369285,0.287475,1.41004,2.00708,0.152458,0.870113,0.0106223,0.699687,0.369285,2.00708,0.287475,1.41004,0.152458,0,0,0,0,0,0,0.0249066,0.0436607,0.075764,0.167181,0.340733,0.509777,0,0.0106223,6,1,0.758877
70.6408,0.985019,0.0560406,5,63,0,-65.8924,0.373777,0.605921,0.239641,1.14853,1.48862,-0.262013,0.782341,0.012769,0.373777,0.605921,1.48862,0.239641,1.14853,-0.262013,0,0,0,0,0,0,0.0259019,0.0412573,0.0651873,0.12624,0.232216,0.333541,0,0.012769,6,1,-3.26444
69.1016,0.976101,0.0560406,4,31,0,-67.6516,0.240111,0.442617,0.228733,1.32235,1.16645,-0.0146929,0.796787,0.0222993,0.240111,0.442617,1.16645,0.228733,1.32235,-0.0146929,0,0,0,0,0,0,0.0435654,0.0675454,0.103655,0.191102,0.332213,0.458152,0,0.0222993,6,1,0.773111
67.2231,0.763922,0.0560406,5,63,0,-63.889,0.627925,0.284023,0.303576,0.542693,0.883577,0.367603,0.850001,0.0129288,0.627925,0.284023,0.883577,0.303576,0.542693,0.367603,0,0,0,0,0,0,0.0310438,0.0543739,0.0920818,0.182828,0.302891,0.379132,0,0.0129288,6,1,-0.5618
66.9081,0.969134,0.0560406,5,63,0,-64.9732,1.16638,0.264017,0.302909,1.02841,2.10818,0.0236111,0.662536,0.00429396,1.16638,0.264017,2.10818,0.302909,1.02841,0.0236111,0,0,0,0,0,0,0.0105887,0.0192414,0.0347239,0.0820525,0.18207,0.290814,0,0.00429396,6,1,-8.96028
70.6,0.973974,0.0560406,5,31,0,-64.7823,0.667578,0.27251,0.306816,0.897669,1.54286,0.45239,0.69113,0.0105252,0.667578,0.27251,1.54286,0.306816,0.897669,0.45239,0,0,0,0,0,0,0.025963,0.0468101,0.0828065,0.182457,0.350455,0.486453,0,0.0105252,6,1,0.532988
72.294,0.993515,0.0560406,6,63,0,-69.8201,0.728785,0.518277,0.404878,0.833333,2.52486,0.228923,0.680473,0.00445335,0.728785,0.518277,2.52486,0.404878,0.833333,0.228923,0,0,0,0,0,0,0.0148162,0.032575,0.0698045,0.196235,0.424378,0.583242,0,0.00445335,6,1,2.42347
70.1342,0.840799,0.0560406,5,63,0,-66.5839,0.863213,0.416985,0.395837,0.817782,2.84586,0.119721,0.84282,0.0027987,0.863213,0.416985,2.84586,0.395837,0.817782,0.119721,0,0,0,0,0,0,0.00910591,0.0198309,0.0425241,0.124661,0.303367,0.46247,0,0.0027987,6,1,-0.717435
71.0801,0.99581,0.0560406,5,63,0,-67.7037,0.625938,0.794491,0.399015,0.872852,2.74944,-0.157746,0.762064,0.00268178,0.625938,0.794491,2.74944,0.399015,0.872852,-0.157746,0,0,0,0,0,0,0.00881521,0.0193413,0.0418286,0.124664,0.310293,0.480583,0,0.00268178,6,1,-0.790624
70.6927,0.977993,0.0560406,5,63,0,-68.0475,1.00534,0.302965,0.263268,1.50967,2.38252,-0.0492823,0.734923,0.00906207,1.00534,0.302965,2.38252,0.263268,1.50967,-0.0492823,0,0,0,0,0,0,0.0198205,0.0332546,0.0554554,0.116997,0.23576,0.360173,0,0.00906207,6,1,-3.68178
68.3141,0.77996,0.0560406,5,63,0,-61.9812,0.690998,0.619394,0.5263,0.696742,3.62143,0.334971,0.69527,0.00125613,0.690998,0.619394,3.62143,0.5263,0.696742,0.334971,0,0,0,0,0,0,0.00604987,0.0170575,0.0467376,0.180142,0.437836,0.577542,0,0.00125613,6,1,1.97453
69.6918,0.994117,0.0560406,5,31,0,-67.5287,0.630684,0.378001,0.328101,1.02388,3.08658,-0.135272,0.708104,0.00423968,0.630684,0.378001,3.08658,0.328101,1.02388,-0.135272,0,0,0,0,0,0,0.0112672,0.0214976,0.0406442,0.101977,0.233852,0.37195,0,0.00423968,6,1,-4.46538
68.0787,0.98423,0.0560406,6,63,0,-66.1688,1.42428,0.167931,0.68147,0.631028,2.79391,0.723175,0.746039,0.000394883,1.42428,0.167931,2.79391,0.68147,0.631028,0.723175,0,0,0,0,0,0,0.00303746,0.0117064,0.0434036,0.229245,0.514331,0.596399,0,0.000394883,6,1,3.50183
67.8014,0.996315,0.0560406,5,63,0,-64.4966,0.974531,0.195448,0.176962,1.39946,2.44924,-0.0843479,0.842959,0.032148,0.974531,0.195448,2.44924,0.176962,1.39946,-0.0843479,0,0,0,0,0,0,0.0538001,0.075415,0.105036,0.169687,0.265955,0.350598,0,0.032148,6,1,-1.37861
66.6729,0.991101,0.0560406,6,63,0,-64.5179,0.25462,2.84433,0.302736,1.48985,1.34374,-0.312597,0.694019,0.0067553,0.25462,2.84433,1.34374,0.302736,1.48985,-0.312597,0,0,0,0,0,0,0.0166408,0.0302072,0.0544249,0.128045,0.281706,0.445953,0,0.0067553,6,1,-2.15383
65.0493,0.924671,0.0560406,6,79,0,-63.224,0.19196,0.318203,0.362138,0.667506,2.0263,0.0571375,0.881725,0.00970397,0.19196,0.318203,2.0263,0.362138,0.667506,0.0571375,0,0,0,0,0,0,0.027961,0.0552307,0.10474,0.237297,0.414152,0.514855,0,0.00970397,6,1,2.12681
65.0964,0.970625,0.0560406,4,15,0,-60.4202,0.643045,0.559826,0.385421,0.842202,1.56742,0.752851,0.834136,0.00813708,0.643045,0.559826,1.56742,0.385421,0.842202,0.752851,0,0,0,0,0,0,0.0253271,0.0528992,0.106571,0.265511,0.500285,0.639885,0,0.00813708,6,1,4.00413
66.41,0.998907,0.0560406,5,63,0,-61.9415,0.214636,0.174359,0.388198,0.522013,0.784125,0.587068,0.792702,0.0103811,0.214636,0.174359,0.784125,0.388198,0.522013,0.587068,0,0,0,0,0,0,0.0318705,0.0646433,0.122681,0.258969,0.396378,0.45558,0,0.0103811,6,1,2.26544
66.4631,0.922531,0.0560406,6,127,0,-59.9974,0.637456,0.609343,0.239472,0.596107,2.10998,-0.528949,0.831646,0.00872702,0.637456,0.609343,2.10998,0.239472,0.596107,-0.528949,0,0,0,0,0,0,0.0176295,0.0279526,0.0438623,0.0835106,0.149308,0.208894,0,0.00872702,6,1,-6.58486
68.4965,1,0.0560406,4,15,0,-65.8779,0.594098,0.502076,0.248697,0.600293,2.1319,-0.352999,0.819566,0.0115315,0.594098,0.502076,2.1319,0.248697,0.600293,-0.352999,0,0,0,0,0,0,0.0238099,0.038178,0.0603096,0.114431,0.199203,0.269866,0,0.0115315,6,1,-4.49471
67.5172,0.998539,0.0560406,6,63,0,-65.2506,0.357378,1.27336,0.422716,0.671167,1.75214,0.534021,0.907966,0.00730085,0.357378,1.27336,1.75214,0.422716,0.671167,0.534021,0,0,0,0,0,0,0.0252478,0.0560026,0.11741,0.288429,0.488709,0.578441,0,0.00730085,6,1,3.20429
69.2564,0.98059,0.0560406,5,63,0,-65.2623,0.298774,1.94634,0.200541,1.09183,1.30545,-0.295968,0.700597,0.023702,0.298774,1.94634,1.30545,0.200541,1.09183,-0.295968,0,0,0,0,0,0,0.042497,0.0622708,0.0904524,0.154522,0.252527,0.338503,0,0.023702,6,1,-3.53057
69.3313,0.87858,0.0560406,6,63,0,-65.2308,0.572155,0.193626,0.34896,0.827211,1.45837,0.462221,0.837721,0.00660108,0.572155,0.193626,1.45837,0.34896,0.827211,0.462221,0,0,0,0,0,0,0.0185317,0.036417,0.0700685,0.172582,0.354795,0.497545,0,0.00660108,6,1,0.864695
66.8717,0.838553,0.0560406,4,31,0,-64.2098,0.791178,0.323136,0.501892,0.557783,1.29622,0.433955,0.743508,0.00985999,0.791178,0.323136,1.29622,0.501892,0.557783,0.433955,0,0,0,0,0,0,0.0418471,0.101076,0.210012,0.407914,0.515743,0.541603,0,0.00985999,6,1,6.18315
68.3641,0.968941,0.0560406,5,51,0,-65.2082,0.882323,0.185616,0.515528,0.526164,1.77022,0.254785,0.780348,0.00394925,0.882323,0.185616,1.77022,0.515528,0.526164,0.254785,0,0,0,0,0,0,0.0180431,0.0476463,0.114841,0.298482,0.452631,0.497349,0,0.00394925,6,1,3.6366
67.9775,0.950259,0.0560406,5,47,0,-64.7383,0.510463,0.141342,0.343088,0.581958,1.78009,0.099645,0.807202,0.011257,0.510463,0.141342,1.78009,0.343088,0.581958,0.099645,0,0,0,0,0,0,0.030449,0.0575081,0.104077,0.220402,0.366916,0.449357,0,0.011257,6,1,1.34698
67.781,0.988987,0.0560406,5,31,0,-63.6469,1.39906,0.17606,0.23642,1.12235,2.65118,0.733617,0.854506,0.0420222,1.39906,0.17606,2.65118,0.23642,1.12235,0.733617,0,0,0,0,0,0,0.0822307,0.126347,0.189812,0.32844,0.512655,0.644584,0,0.0420222,6,1,4.71237
68.1862,0.958606,0.0560406,6,63,0,-63.1105,2.37994,0.070227,0.396056,0.723936,2.06959,0.903665,0.713874,0.00677192,2.37994,0.070227,2.06959,0.396056,0.723936,0.903665,0,0,0,0,0,0,0.0217551,0.046354,0.0950037,0.239901,0.448275,0.56624,0,0.00677192,6,1,3.51664
65.6515,0.991331,0.0560406,5,31,0,-63.8154,0.482437,0.209335,0.208286,2.0404,0.0363505,0.0110078,0.819778,0.0146987,0.482437,0.209335,0.0363505,0.208286,2.0404,0.0110078,0,0,0,0,0,0,0.0272864,0.0411026,0.0617003,0.112307,0.200223,0.289032,0,0.0146987,6,1,-4.17031
67.7469,0.999487,0.0560406,5,31,0,-63.9042,0.345452,0.1087,0.258536,1.52317,0.392764,0.780179,0.802959,0.0186459,0.345452,0.1087,0.392764,0.258536,1.52317,0.780179,0,0,0,0,0,0,0.0399248,0.0657907,0.107203,0.215095,0.400833,0.570573,0,0.0186459,6,1,2.68243
68.6176,0.943553,0.0560406,5,31,0,-65.8445,0.534549,0.126584,0.224786,1.35672,0.299112,0.598581,0.812139,0.0286585,0.534549,0.126584,0.299112,0.224786,1.35672,0.598581,0,0,0,0,0,0,0.0551292,0.0844744,0.127905,0.230159,0.388326,0.523673,0,0.0286585,6,1,2.46009
69.2983,0.941682,0.0560406,6,63,0,-65.0717,1.03743,0.106561,0.309127,0.600403,1.23071,0.318278,0.711033,0.0189378,1.03743,0.106561,1.23071,0.309127,0.600403,0.318278,0,0,0,0,0,0,0.0456716,0.0795731,0.132623,0.250661,0.386867,0.462759,0,0.0189378,6,1,2.20362
66.7557,0.917543,0.0560406,6,63,0,-63.6437,0.386156,2.32874,0.165051,0.85875,2.15734,-0.256604,0.782315,0.0498506,0.386156,2.32874,2.15734,0.165051,0.85875,-0.256604,0,0,0,0,0,0,0.0788592,0.105899,0.140539,0.208704,0.296292,0.363168,0,0.0498506,6,1,-0.491227
63.842,0.917671,0.0560406,5,31,0,-58.7267,0.395432,1.67346,0.309905,3.01612,1.85251,0.109489,0.898903,0.00424591,0.395432,1.67346,1.85251,0.309905,3.01612,0.109489,0,0,0,0,0,0,0.0107352,0.0198914,0.0367616,0.0914365,0.221386,0.38707,0,0.00424591,6,1,-2.54793
67.7385,0.99945,0.0560406,5,31,0,-61.7491,0.334813,0.852016,0.215018,1.48039,1.90818,-0.577446,0.868836,0.0130471,0.334813,0.852016,1.90818,0.215018,1.48039,-0.577446,0,0,0,0,0,0,0.0246721,0.0375921,0.057013,0.105008,0.188068,0.270645,0,0.0130471,6,1,-4.25603
68.719,0.993677,0.0560406,5,31,0,-66.0637,0.255692,2.51751,0.299614,0.926671,2.09192,0.00750349,0.827205,0.0128668,0.255692,2.51751,2.09192,0.299614,0.926671,0.00750349,0,0,0,0,0,0,0.030984,0.0549063,0.095333,0.203685,0.379038,0.516673,0,0.0128668,6,1,1.78967
67.4468,0.921732,0.0560406,5,31,0,-64.5021,0.291614,1.06252,0.391081,0.80212,1.66857,-0.0885095,0.867615,0.00475066,0.291614,1.06252,1.66857,0.391081,0.80212,-0.0885095,0,0,0,0,0,0,0.0151562,0.0324079,0.0676101,0.183936,0.393252,0.543594,0,0.00475066,6,1,1.4984
67.8372,0.90455,0.0560406,5,63,0,-64.5646,0.646305,0.280642,0.216504,0.562749,1.7481,0.0260785,0.785862,0.0544494,0.646305,0.280642,1.7481,0.216504,0.562749,0.0260785,0,0,0,0,0,0,0.0957737,0.135204,0.184455,0.271705,0.360857,0.412922,0,0.0544494,6,1,1.74603
69.2218,0.987419,0.0560406,5,63,0,-64.2634,1.21062,0.158466,0.264786,0.632952,1.35306,-0.146192,0.761165,0.0174228,1.21062,0.158466,1.35306,0.264786,0.632952,-0.146192,0,0,0,0,0,0,0.0373113,0.0608576,0.0968477,0.180774,0.29712,0.38002,0,0.0174228,6,1,-0.944059
70.0035,0.986816,0.0560406,5,47,0,-66.4162,1.60863,0.159557,0.267882,1.05585,1.61508,0.577191,0.67887,0.0252604,1.60863,0.159557,1.61508,0.267882,1.05585,0.577191,0,0,0,0,0,0,0.054806,0.0903269,0.145523,0.277815,0.468479,0.609,0,0.0252604,6,1,5.0007
70.5356,0.96514,0.0560406,5,63,0,-64.6924,1.04154,0.418133,0.392636,0.832025,3.52174,0.0668732,0.757338,0.00329777,1.04154,0.418133,3.52174,0.392636,0.832025,0.0668732,0,0,0,0,0,0,0.0106154,0.0229305,0.0486863,0.139735,0.329445,0.490685,0,0.00329777,6,1,-0.202339
64.6233,0.897629,0.0560406,5,31,0,-62.4675,0.740957,1.9558,0.641312,0.517376,3.82144,-0.234135,0.718336,0.000699291,0.740957,1.9558,3.82144,0.641312,0.517376,-0.234135,0,0,0,0,0,0,0.00475109,0.0167332,0.0556515,0.233941,0.4396,0.493179,0,0.000699291,6,1,2.31293
69.4774,0.996733,0.0560406,6,63,0,-62.5633,0.474715,0.891896,0.167312,1.80942,2.69657,-0.121456,0.77155,0.0237746,0.474715,0.891896,2.69657,0.167312,1.80942,-0.121456,0,0,0,0,0,0,0.0389401,0.0539539,0.0745131,0.119871,0.189819,0.25464,0,0.0237746,6,1,-5.42962
70.1221,0.991004,0.0560406,4,15,0,-67.4917,0.439473,0.943519,0.187652,1.77989,2.63846,-0.240441,0.774864,0.0227742,0.439473,0.943519,2.63846,0.187652,1.77989,-0.240441,0,0,0,0,0,0,0.0396053,0.0570645,0.0818584,0.138903,0.230309,0.316545,0,0.0227742,6,1,-3.35116
66.4988,0.97851,0.0560406,5,31,0,-63.9901,0.228848,2.97219,0.214494,1.34098,2.2952,-0.345481,0.808483,0.0158821,0.228848,2.97219,2.2952,0.214494,1.34098,-0.345481,0,0,0,0,0,0,0.0299053,0.0453835,0.0684546,0.124535,0.218662,0.308824,0,0.0158821,6,1,-3.53528
70.223,0.998796,0.0560406,5,31,0,-65.7316,0.35825,1.13272,0.248,0.908378,2.1419,-0.20377,0.805166,0.0129374,0.35825,1.13272,2.1419,0.248,0.908378,-0.20377,0,0,0,0,0,0,0.0268031,0.0431961,0.0688322,0.133661,0.241953,0.339289,0,0.0129374,6,1,-2.69375
70.8295,0.826532,0.0560406,6,127,0,-67.5698,0.585656,0.370238,0.233948,0.960852,1.29677,0.0113886,0.718455,0.0178096,0.585656,0.370238,1.29677,0.233948,0.960852,0.0113886,0,0,0,0,0,0,0.0352654,0.0550994,0.0850633,0.157432,0.272232,0.371805,0,0.0178096,6,1,-2.3065
71.9138,0.945334,0.0560406,5,63,0,-69.5266,1.45248,0.261185,0.448918,0.858269,2.0116,0.324799,0.752301,0.00239458,1.45248,0.261185,2.0116,0.448918,0.858269,0.324799,0,0,0,0,0,0,0.00913468,0.0220774,0.052231,0.171187,0.419923,0.602156,0,0.00239458,6,1,2.08981
70.5705,0.993001,0.0560406,6,63,0,-69.3927,0.715848,0.397832,0.306421,0.86365,1.56945,0.382111,0.726413,0.0175598,0.715848,0.397832,1.56945,0.306421,0.86365,0.382111,0,0,0,0,0,0,0.042721,0.075683,0.130049,0.265765,0.455223,0.581148,0,0.0175598,6,1,4.2728
69.9893,0.957049,0.0560406,5,31,0,-67.3983,1.0533,0.442622,0.440392,1.01404,2.75773,0.272288,0.63779,0.00202253,1.0533,0.442622,2.75773,0.440392,1.01404,0.272288,0,0,0,0,0,0,0.007539,0.0180008,0.0423701,0.142442,0.385178,0.604795,0,0.00202253,6,1,0.316943
70.7473,0.99544,0.0560406,6,63,0,-67.7672,0.845298,0.348329,0.434324,0.710426,3.30074,0.151139,0.72118,0.00301848,0.845298,0.348329,3.30074,0.434324,0.710426,0.151139,0,0,0,0,0,0,0.0109838,0.0256335,0.0581971,0.17562,0.38875,0.52736,0,0.00301848,6,1,1.25012
69.3042,0.965166,0.0560406,4,31,0,-67.2575,1.05753,0.621419,0.537262,0.82094,3.63591,0.224771,0.702681,0.000792511,1.05753,0.621419,3.63591,0.537262,0.82094,0.224771,0,0,0,0,0,0,0.0039567,0.0114808,0.03274,0.141455,0.419176,0.618516,0,0.000792511,6,1,1.25368
70.6597,0.999494,0.0560406,6,63,0,-66.0718,1.71077,0.170357,0.34299,1.10768,2.35867,0.262143,0.802791,0.00696134,1.71077,0.170357,2.35867,0.34299,1.10768,0.262143,0,0,0,0,0,0,0.0192617,0.0376037,0.0722527,0.180953,0.391373,0.576406,0,0.00696134,6,1,1.97694
68.9691,0.702531,0.0560406,4,31,0,-64.2833,1.94807,0.17529,0.449657,0.869906,2.32647,0.209081,0.83211,0.00151485,1.94807,0.17529,2.32647,0.449657,0.869906,0.209081,0,0,0,0,0,0,0.00580879,0.0141397,0.0339501,0.117717,0.327255,0.51946,0,0.00151485,6,1,-0.19137
69.5015,0.95777,0.0560406,6,63,0,-63.9849,0.351582,0.797251,0.269032,0.881591,2.01814,0.111975,0.670006,0.0134388,0.351582,0.797251,2.01814,0.269032,0.881591,0.111975,0,0,0,0,0,0,0.0295623,0.0494494,0.081436,0.163753,0.298261,0.411586,0,0.0134388,6,1,-1.981
69.7264,0.968229,0.0560406,4,31,0,-66.67,0.353332,0.83233,0.302443,0.868475,2.03232,0.142773,0.70525,0.00875239,0.353332,0.83233,2.03232,0.302443,0.868475,0.142773,0,0,0,0,0,0,0.0213678,0.0383414,0.0677202,0.150454,0.296801,0.423249,0,0.00875239,6,1,-1.59835
68.729,0.985172,0.0560406,5,47,0,-66.5841,0.574389,0.348824,0.227707,1.06244,2.04441,-0.511104,0.774523,0.00943923,0.574389,0.348824,2.04441,0.227707,1.06244,-0.511104,0,0,0,0,0,0,0.0185289,0.0289258,0.0449059,0.0853795,0.156713,0.227734,0,0.00943923,6,1,-7.17262
67.7697,0.997354,0.0560406,5,47,0,-63.0865,2.14513,0.0716827,0.33796,0.625049,1.86335,1.28484,0.710926,0.0233542,2.14513,0.0716827,1.86335,0.33796,0.625049,1.28484,0,0,0,0,0,0,0.0604067,0.108612,0.18283,0.332908,0.474105,0.537929,0,0.0233542,6,1,5.19547
70.7324,0.962616,0.0560406,6,63,0,-66.2667,0.797715,0.40358,0.358829,1.28229,1.78776,-0.0126236,0.70879,0.00239758,0.797715,0.40358,1.78776,0.358829,1.28229,-0.0126236,0,0,0,0,0,0,0.00701019,0.0142863,0.0289431,0.0813768,0.212681,0.371281,0,0.00239758,6,1,-5.30435
69.1583,0.705289,0.0560406,5,63,0,-59.9202,1.04945,0.297932,0.595958,0.883816,2.85591,0.768356,0.781519,0.000958534,1.04945,0.297932,2.85591,0.595958,0.883816,0.768356,0,0,0,0,0,0,0.00569816,0.0184935,0.0581176,0.261709,0.632324,0.788583,0,0.000958534,6,1,4.79632
67.7425,0.874747,0.0560406,6,63,0,-65.2371,0.413184,0.421227,0.440485,0.623658,0.837362,0.445406,0.717482,0.00937756,0.413184,0.421227,0.837362,0.440485,0.623658,0.445406,0,0,0,0,0,0,0.0337601,0.0756817,0.155902,0.346415,0.51394,0.572971,0,0.00937756,6,1,5.86629
69.1647,0.996023,0.0560406,5,31,0,-65.6883,1.39854,0.24102,0.329108,0.890981,2.64914,0.0863012,0.784199,0.0120994,1.39854,0.24102,2.64914,0.329108,0.890981,0.0863012,0,0,0,0,0,0,0.0317495,0.0593497,0.107929,0.240605,0.443916,0.585615,0,0.0120994,6,1,3.495
70.7125,0.995294,0.0560406,5,63,0,-66.5848,0.665293,0.236894,0.465451,0.679307,1.08697,0.421106,0.721299,0.00301352,0.665293,0.236894,1.08697,0.465451,0.679307,0.421106,0,0,0,0,0,0,0.012014,0.0296711,0.0705353,0.21661,0.444376,0.562153,0,0.00301352,6,1,2.86756
70.5568,0.994148,0.0560406,5,31,0,-68.8247,1.17366,0.25975,0.238073,1.52389,2.48685,0.180747,0.731248,0.0201577,1.17366,0.25975,2.48685,0.238073,1.52389,0.180747,0,0,0,0,0,0,0.0406139,0.064337,0.100974,0.192921,0.348112,0.491885,0,0.0201577,6,1,1.18025
63.5978,0.902792,0.0560406,5,31,0,-62.0755,1.06818,0.24335,0.0826582,2.89093,2.69207,-0.00240642,0.795446,0.0635814,1.06818,0.24335,2.69207,0.0826582,2.89093,-0.00240642,0,0,0,0,0,0,0.0809738,0.0950517,0.11148,0.14132,0.178634,0.208431,0,0.0635814,6,1,-5.5782
70.8946,0.991002,0.0560406,5,47,0,-62.3954,0.784356,0.251209,0.289305,1.24217,2.11825,-0.0154307,0.787321,0.00973937,0.784356,0.251209,2.11825,0.289305,1.24217,-0.0154307,0,0,0,0,0,0,0.0229502,0.0403488,0.0701783,0.155055,0.314996,0.468686,0,0.00973937,6,1,-0.0066344
66.7657,0.806923,0.0560406,5,31,0,-65.7947,0.602652,0.201993,0.260917,1.84772,2.02656,0.117563,0.810062,0.00696444,0.602652,0.201993,2.02656,0.260917,1.84772,0.117563,0,0,0,0,0,0,0.0151669,0.0254149,0.0424273,0.0903458,0.186785,0.294367,0,0.00696444,6,1,-4.83049
67.4935,0.981108,0.0560406,6,63,0,-64.0442,2.82164,0.105443,0.337615,0.714901,1.30596,0.48043,0.697002,0.0217839,2.82164,0.105443,1.30596,0.337615,0.714901,0.48043,0,0,0,0,0,0,0.0569384,0.103876,0.17898,0.34247,0.51249,0.595231,0,0.0217839,6,1,6.17776
68.7872,0.988473,0.0560406,5,47,0,-65.374,0.529566,0.218231,0.293425,1.75004,1.20015,0.557123,0.846967,0.00894461,0.529566,0.218231,1.20015,0.293425,1.75004,0.557123,0,0,0,0,0,0,0.0214163,0.0381406,0.0674159,0.154194,0.330717,0.516772,0,0.00894461,6,1,0.595654
66.5339,0.837718,0.0560406,5,63,0,-63.9572,0.640403,0.280652,0.346755,2.10395,0.578498,0.676047,0.765734,0.00932646,0.640403,0.280652,0.578498,0.346755,2.10395,0.676047,0,0,0,0,0,0,0.0261815,0.0517375,0.101027,0.26281,0.605365,0.940396,0,0.00932646,6,1,4.65694
69.8823,0.993737,0.0560406,5,63,0,-65.1743,1.02813,0.207224,0.356851,1.26926,1.19298,0.0825228,0.700743,0.00486637,1.02813,0.207224,1.19298,0.356851,1.26926,0.0825228,0,0,0,0,0,0,0.0140919,0.0284401,0.0567374,0.152441,0.361451,0.569115,0,0.00486637,6,1,0.881066
70.5392,0.824798,0.0560406,5,31,0,-67.9823,0.828549,0.333382,0.289301,0.871155,2.24233,0.0723116,0.763897,0.00760921,0.828549,0.333382,2.24233,0.289301,0.871155,0.0723116,0,0,0,0,0,0,0.0179085,0.0314342,0.0545228,0.119531,0.239332,0.351248,0,0.00760921,6,1,-3.32097
68.0679,0.97871,0.0560406,6,63,0,-65.9799,1.74215,0.135114,0.328937,0.979455,0.51452,0.667274,0.845884,0.00786372,1.74215,0.135114,0.51452,0.328937,0.979455,0.667274,0,0,0,0,0,0,0.0208148,0.0394074,0.0733373,0.174726,0.360516,0.518443,0,0.00786372,6,1,1.11666
68.8547,0.961952,0.0560406,5,31,0,-64.5712,2.30165,0.0981947,0.269726,1.45634,1.08178,0.847048,0.845275,0.0189125,2.30165,0.0981947,1.08178,0.269726,1.45634,0.847048,0,0,0,0,0,0,0.0418025,0.0702521,0.11647,0.237891,0.443955,0.625142,0,0.0189125,6,1,3.31067
68.5463,0.97738,0.0560406,5,31,0,-65.9003,2.1863,0.127237,0.329383,0.752712,0.977689,0.574852,0.885148,0.0153254,2.1863,0.127237,0.977689,0.329383,0.752712,0.574852,0,0,0,0,0,0,0.0398018,0.0732996,0.129855,0.270217,0.452158,0.560062,0,0.0153254,6,1,3.03171
66.7255,0.972546,0.0560406,5,31,0,-66.2607,1.76801,0.0716591,0.347934,0.689174,0.968615,0.478489,0.902612,0.0169407,1.76801,0.0716591,0.968615,0.347934,0.689174,0.478489,0,0,0,0,0,0,0.0460298,0.0865021,0.154037,0.309982,0.481694,0.567324,0,0.0169407,6,1,3.46368
67.4348,0.929424,0.0560406,6,63,0,-65.181,1.07017,0.0445081,0.25274,0.899668,0.736741,0.52777,0.852735,0.0218879,1.07017,0.0445081,0.736741,0.25274,0.899668,0.52777,0,0,0,0,0,0,0.0454645,0.0729455,0.114805,0.21406,0.359789,0.472229,0,0.0218879,6,1,1.37117
66.3284,0.996926,0.0560406,6,63,0,-63.6481,1.8262,0.0233885,0.24822,0.755706,2.27585,0.481031,0.737582,0.0354681,1.8262,0.0233885,2.27585,0.24822,0.755706,0.481031,0,0,0,0,0,0,0.0710015,0.110002,0.165254,0.280224,0.418487,0.50702,0,0.0354681,6,1,3.56627
