# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4166733226
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0909249
# Diagonal elements of inverse mass matrix:
# 1.10562, 0.900138, 0.453338, 0.249102, 0.453292, 0.498811, 0.00542469, 2.92607
76.8506,0.796869,0.0909249,4,31,0,-71.2826,0.112869,1.44705,0.205943,2.39325,1.02181,1.11063,0.761933,0.0389215,0.112869,1.44705,1.02181,0.205943,2.39325,1.11063
78.8812,0.122743,0.0909249,6,63,0,-72.306,0.170271,1.49028,0.221613,2.13253,1.1083,0.897469,0.752579,0.0439981,0.170271,1.49028,1.1083,0.221613,2.13253,0.897469
79.6321,0.662835,0.0909249,4,15,0,-76.3963,0.231044,1.60592,0.232646,1.4445,0.783876,0.258728,0.815976,0.029242,0.231044,1.60592,0.783876,0.232646,1.4445,0.258728
75.104,0.977388,0.0909249,5,31,0,-74.0711,0.217705,1.31628,0.444576,0.41641,2.76068,1.86272,0.929259,0.0296144,0.217705,1.31628,2.76068,0.444576,0.41641,1.86272
75.598,0.850782,0.0909249,6,63,0,-71.314,0.283375,0.93977,0.589939,0.423265,1.33709,1.40291,0.8684,0.0378937,0.283375,0.93977,1.33709,0.589939,0.423265,1.40291
74.0739,0.963063,0.0909249,5,63,0,-70.0692,2.52338,0.0642204,0.449098,0.587231,1.16782,1.67275,0.930221,0.0177046,2.52338,0.0642204,1.16782,0.449098,0.587231,1.67275
71.155,0.924205,0.0909249,5,31,0,-66.6029,0.362026,0.217251,0.529486,0.498164,1.08722,2.08503,1.0848,0.0433183,0.362026,0.217251,1.08722,0.529486,0.498164,2.08503
78.9709,0.986053,0.0909249,4,31,0,-67.37,0.228801,0.528987,0.288182,0.897364,2.46463,1.30197,0.843276,0.0244525,0.228801,0.528987,2.46463,0.288182,0.897364,1.30197
77.6933,0.99147,0.0909249,5,31,0,-74.0938,0.195319,1.92042,0.272942,1.85988,1.8583,1.21069,0.932937,0.0164289,0.195319,1.92042,1.8583,0.272942,1.85988,1.21069
74.745,0.796022,0.0909249,4,15,0,-72.974,0.286668,3.19413,0.320166,1.87562,2.11164,1.36036,0.931851,0.00938266,0.286668,3.19413,2.11164,0.320166,1.87562,1.36036
78.9768,0.446772,0.0909249,4,31,0,-72.1025,0.144883,0.839836,0.172607,1.03609,1.6327,0.878416,0.924036,0.0860417,0.144883,0.839836,1.6327,0.172607,1.03609,0.878416
79.1103,0.989314,0.0909249,5,31,0,-77.8563,0.260313,1.65242,0.341316,0.847734,0.897092,0.687983,0.739364,0.0151907,0.260313,1.65242,0.897092,0.341316,0.847734,0.687983
79.5086,1,0.0909249,5,31,0,-76.5926,0.188423,0.88066,0.243305,0.900423,1.24437,0.581644,0.934217,0.0458049,0.188423,0.88066,1.24437,0.243305,0.900423,0.581644
79.1742,0.887922,0.0909249,5,31,0,-75.6879,0.303891,0.736125,0.254222,1.05013,1.24606,0.541581,0.921107,0.0265721,0.303891,0.736125,1.24606,0.254222,1.05013,0.541581
76.1599,0.938133,0.0909249,4,15,0,-75.2045,0.149844,2.91564,0.246606,1.15829,0.978422,1.25461,0.910927,0.0483644,0.149844,2.91564,0.978422,0.246606,1.15829,1.25461
78.0131,1,0.0909249,5,31,0,-73.079,0.300367,0.748828,0.347607,1.12371,2.21182,0.567135,0.880644,0.00752681,0.300367,0.748828,2.21182,0.347607,1.12371,0.567135
76.2867,0.878068,0.0909249,5,31,0,-73.3246,2.45132,0.150674,0.315411,0.718218,2.44171,0.299015,0.744371,0.020977,2.45132,0.150674,2.44171,0.315411,0.718218,0.299015
77.4569,0.993005,0.0909249,5,31,0,-74.3454,0.129619,2.11595,0.293667,0.992238,0.825701,1.25759,0.939879,0.0411278,0.129619,2.11595,0.825701,0.293667,0.992238,1.25759
76.5856,0.854793,0.0909249,5,31,0,-72.2108,0.172935,0.866211,0.179595,0.543373,1.46171,-0.0933822,0.879907,0.0524846,0.172935,0.866211,1.46171,0.179595,0.543373,-0.0933822
77.6044,0.995054,0.0909249,5,31,0,-72.7526,0.414975,0.47722,0.474106,0.685385,0.889044,0.232603,0.826963,0.00461893,0.414975,0.47722,0.889044,0.474106,0.685385,0.232603
72.8853,0.923224,0.0909249,5,31,0,-69.2101,0.063876,0.763808,0.14165,1.27131,2.14584,0.892923,0.69704,0.0895616,0.063876,0.763808,2.14584,0.14165,1.27131,0.892923
78.3762,0.982237,0.0909249,5,31,0,-70.8293,0.191206,1.31525,0.383908,0.608879,2.17511,1.26596,0.833522,0.0223065,0.191206,1.31525,2.17511,0.383908,0.608879,1.26596
79.0194,0.965255,0.0909249,5,31,0,-75.9793,0.153419,1.43426,0.210418,0.625756,2.16635,0.723292,0.842704,0.0684626,0.153419,1.43426,2.16635,0.210418,0.625756,0.723292
79.142,0.978458,0.0909249,5,63,0,-73.8426,0.140683,1.82659,0.206609,0.959815,1.71167,0.346485,0.765308,0.0517774,0.140683,1.82659,1.71167,0.206609,0.959815,0.346485
77.5619,0.93979,0.0909249,4,15,0,-76.9067,0.141556,1.95514,0.16388,0.963245,1.52168,0.330625,0.751281,0.0795603,0.141556,1.95514,1.52168,0.16388,0.963245,0.330625
75.918,0.694603,0.0909249,5,31,0,-72.2973,0.684673,0.145833,0.461108,0.642518,2.82703,1.56964,0.850178,0.0148135,0.684673,0.145833,2.82703,0.461108,0.642518,1.56964
71.9909,0.912982,0.0909249,5,31,0,-68.8965,0.663949,0.183556,0.561133,0.599496,0.418671,-0.196763,0.822573,0.00231559,0.663949,0.183556,0.418671,0.561133,0.599496,-0.196763
72.6729,0.996352,0.0909249,5,31,0,-68.3042,2.28045,0.115824,0.843088,0.57997,0.79623,1.3832,0.927725,0.00128027,2.28045,0.115824,0.79623,0.843088,0.57997,1.3832
77.4242,0.995075,0.0909249,5,63,0,-70.1352,0.887919,0.300336,0.500213,0.578941,1.7387,-0.0694043,0.895359,0.00328456,0.887919,0.300336,1.7387,0.500213,0.578941,-0.0694043
79.238,0.699256,0.0909249,4,23,0,-75.4605,0.841429,0.273788,0.426528,1.09474,1.74312,0.596185,0.883691,0.00385846,0.841429,0.273788,1.74312,0.426528,1.09474,0.596185
78.8183,0.862209,0.0909249,4,31,0,-76.2962,0.695912,0.309109,0.452198,1.12373,1.62058,0.573892,0.89622,0.0027492,0.695912,0.309109,1.62058,0.452198,1.12373,0.573892
76.5968,0.328817,0.0909249,5,31,0,-72.92,0.441213,0.896465,0.357932,0.926284,1.8715,0.077842,0.841071,0.00359856,0.441213,0.896465,1.8715,0.357932,0.926284,0.077842
78.1461,0.827893,0.0909249,4,15,0,-75.0341,0.354922,0.829865,0.385339,0.884366,1.74116,-0.0691072,0.850027,0.00412504,0.354922,0.829865,1.74116,0.385339,0.884366,-0.0691072
76.6937,0.984522,0.0909249,5,63,0,-75.3201,1.92717,0.140686,0.23095,1.60557,1.80145,0.802097,0.799698,0.0418603,1.92717,0.140686,1.80145,0.23095,1.60557,0.802097
78.1335,0.994224,0.0909249,5,31,0,-74.5692,0.57932,0.11647,0.25203,0.820176,1.36826,0.305594,0.856696,0.0320679,0.57932,0.11647,1.36826,0.25203,0.820176,0.305594
78.566,0.996223,0.0909249,5,31,0,-76.1171,1.95233,0.137272,0.211574,0.936999,1.07481,0.282189,0.811326,0.04297,1.95233,0.137272,1.07481,0.211574,0.936999,0.282189
75.8863,0.729243,0.0909249,5,47,0,-71.9968,0.65644,0.466499,0.536968,0.599392,3.29619,0.567615,0.854351,0.00399506,0.65644,0.466499,3.29619,0.536968,0.599392,0.567615
74.2836,0.994601,0.0909249,5,63,0,-70.7967,1.59786,0.111007,0.478289,0.605848,0.179221,1.60183,0.873224,0.0531955,1.59786,0.111007,0.179221,0.478289,0.605848,1.60183
75.6695,0.986041,0.0909249,5,31,0,-70.3934,2.17846,0.153208,0.402313,0.654833,0.286624,1.19315,0.820869,0.0282524,2.17846,0.153208,0.286624,0.402313,0.654833,1.19315
75.8372,0.981869,0.0909249,4,31,0,-69.5678,1.03542,0.17479,0.377379,0.367469,1.47987,0.585619,0.852894,0.0654902,1.03542,0.17479,1.47987,0.377379,0.367469,0.585619
75.027,0.916583,0.0909249,4,31,0,-71.3391,0.914055,0.144869,0.424316,0.44199,1.59792,0.594006,0.847537,0.0914108,0.914055,0.144869,1.59792,0.424316,0.44199,0.594006
75.6288,0.95507,0.0909249,5,31,0,-71.6823,0.345117,0.172403,0.436367,0.729009,0.548833,1.50485,0.845133,0.0226206,0.345117,0.172403,0.548833,0.436367,0.729009,1.50485
76.3457,0.99412,0.0909249,5,31,0,-72.8496,0.377055,0.578399,0.185063,0.764713,1.83621,0.409557,0.815784,0.0849415,0.377055,0.578399,1.83621,0.185063,0.764713,0.409557
77.8026,0.994627,0.0909249,3,7,0,-75.3315,0.232424,0.293694,0.245197,0.906164,2.12315,0.310121,0.842243,0.0376895,0.232424,0.293694,2.12315,0.245197,0.906164,0.310121
76.6401,0.952585,0.0909249,3,15,0,-74.2812,0.20818,0.29244,0.25929,0.94084,2.12286,0.233223,0.844923,0.0322594,0.20818,0.29244,2.12286,0.25929,0.94084,0.233223
77.0864,0.650928,0.0909249,5,63,0,-74.2407,0.36316,0.487621,0.198379,0.680971,1.17847,0.359688,0.864416,0.0747366,0.36316,0.487621,1.17847,0.198379,0.680971,0.359688
76.0861,0.860742,0.0909249,5,39,0,-72.6623,0.383118,0.113924,0.336589,0.868417,0.955766,0.17488,0.851271,0.0123519,0.383118,0.113924,0.955766,0.336589,0.868417,0.17488
75.7465,0.999098,0.0909249,3,15,0,-70.6385,2.52653,0.122784,0.383787,0.787205,0.859253,-0.166895,0.863362,0.00303868,2.52653,0.122784,0.859253,0.383787,0.787205,-0.166895
76.8444,0.789087,0.0909249,5,31,0,-73.4736,1.88827,0.107032,0.396891,0.635405,0.652909,0.0193728,0.85046,0.00647673,1.88827,0.107032,0.652909,0.396891,0.635405,0.0193728
76.8905,0.756261,0.0909249,5,31,0,-72.388,0.180303,0.941553,0.294673,0.469287,2.51633,1.58039,0.835847,0.0455635,0.180303,0.941553,2.51633,0.294673,0.469287,1.58039
75.4802,0.989238,0.0909249,5,31,0,-71.1972,0.0629364,0.826837,0.366507,0.533494,0.938532,1.55349,0.937237,0.0863971,0.0629364,0.826837,0.938532,0.366507,0.533494,1.55349
73.1353,0.770096,0.0909249,5,47,0,-69.2738,0.77063,0.1428,0.33382,0.781951,2.69726,0.316187,0.740454,0.00632104,0.77063,0.1428,2.69726,0.33382,0.781951,0.316187
72.8134,0.970682,0.0909249,5,39,0,-70.4099,0.415366,0.0985876,0.275496,0.724223,1.1966,0.532447,1.00708,0.0185571,0.415366,0.0985876,1.1966,0.275496,0.724223,0.532447
75.1794,0.976948,0.0909249,5,31,0,-70.6616,1.52328,0.0903959,0.250179,1.09401,0.131765,0.0806467,0.792391,0.0130646,1.52328,0.0903959,0.131765,0.250179,1.09401,0.0806467
78.6375,0.94481,0.0909249,4,15,0,-72.1651,1.90591,0.157369,0.287792,1.01018,0.330552,0.483904,0.860727,0.019673,1.90591,0.157369,0.330552,0.287792,1.01018,0.483904
76.1846,0.956398,0.0909249,5,31,0,-73.6465,0.236364,3.56692,0.282264,1.05044,2.41869,1.03121,0.831445,0.0193253,0.236364,3.56692,2.41869,0.282264,1.05044,1.03121
78.1105,0.984508,0.0909249,5,31,0,-74.3798,0.317208,0.231022,0.248026,1.60035,1.49821,1.00446,0.806158,0.0351929,0.317208,0.231022,1.49821,0.248026,1.60035,1.00446
78.0674,0.924062,0.0909249,5,31,0,-76.1118,0.327256,0.621569,0.183816,1.33707,1.58165,-0.0995885,0.766355,0.0292992,0.327256,0.621569,1.58165,0.183816,1.33707,-0.0995885
77.8939,0.933476,0.0909249,5,31,0,-74.7697,0.616318,0.119894,0.277797,1.32608,1.19612,0.688659,0.895484,0.0183577,0.616318,0.119894,1.19612,0.277797,1.32608,0.688659
78.1984,0.935938,0.0909249,5,31,0,-76.4839,0.397209,0.298434,0.204283,1.38986,1.45678,-0.124969,0.912379,0.0219003,0.397209,0.298434,1.45678,0.204283,1.38986,-0.124969
80.0192,0.994295,0.0909249,5,31,0,-77.1373,0.201304,1.13624,0.345241,0.638241,1.29888,1.52093,0.830154,0.0295438,0.201304,1.13624,1.29888,0.345241,0.638241,1.52093
80.0574,0.875562,0.0909249,5,31,0,-77.8902,0.246003,0.720009,0.310484,0.669836,1.66381,0.944621,0.779885,0.0363058,0.246003,0.720009,1.66381,0.310484,0.669836,0.944621
78.6337,0.9425,0.0909249,5,31,0,-73.821,0.16098,1.72465,0.262237,0.678333,1.62322,0.586023,0.763686,0.0293627,0.16098,1.72465,1.62322,0.262237,0.678333,0.586023
79.126,0.86608,0.0909249,4,31,0,-76.1595,0.126622,1.42327,0.271876,0.826055,1.13336,0.751358,0.792501,0.028743,0.126622,1.42327,1.13336,0.271876,0.826055,0.751358
79.3014,0.856473,0.0909249,5,31,0,-73.5158,0.822636,0.203666,0.247755,0.821885,1.5445,-0.151747,0.835764,0.0192028,0.822636,0.203666,1.5445,0.247755,0.821885,-0.151747
78.4398,0.806931,0.0909249,5,31,0,-75.7921,0.340504,0.481959,0.315219,1.17138,2.23077,1.17859,0.924136,0.0152016,0.340504,0.481959,2.23077,0.315219,1.17138,1.17859
77.2824,0.721331,0.0909249,5,31,0,-74.9435,0.424859,0.232711,0.265747,0.525018,1.86126,0.589346,0.918552,0.0498072,0.424859,0.232711,1.86126,0.265747,0.525018,0.589346
78.1,0.739922,0.0909249,5,31,0,-74.9781,0.226608,0.853185,0.400977,0.670588,1.09093,1.63131,0.846555,0.0102523,0.226608,0.853185,1.09093,0.400977,0.670588,1.63131
76.7574,0.49729,0.0909249,4,31,0,-70.77,0.235052,0.603536,0.40188,0.948012,1.1549,1.95263,0.828632,0.00953895,0.235052,0.603536,1.1549,0.40188,0.948012,1.95263
77.0767,0.364606,0.0909249,5,31,0,-72.2482,0.195639,2.40545,0.287734,0.652511,1.84175,1.2144,0.866042,0.0196877,0.195639,2.40545,1.84175,0.287734,0.652511,1.2144
76.9068,0.993341,0.0909249,5,31,0,-75.4289,0.122651,0.701385,0.256572,0.590786,1.0851,0.808122,0.910007,0.13054,0.122651,0.701385,1.0851,0.256572,0.590786,0.808122
75.965,0.872553,0.0909249,4,31,0,-71.577,0.0829857,0.581414,0.198599,0.865732,1.24504,1.36966,0.921411,0.0882798,0.0829857,0.581414,1.24504,0.198599,0.865732,1.36966
76.5742,0.960777,0.0909249,5,31,0,-74.2148,0.0579171,0.469075,0.193753,0.819118,1.30899,1.16125,0.904719,0.0885041,0.0579171,0.469075,1.30899,0.193753,0.819118,1.16125
77.5731,0.734953,0.0909249,5,63,0,-73.7368,0.099202,0.644959,0.126705,1.24913,1.1438,0.524936,0.893325,0.0979715,0.099202,0.644959,1.1438,0.126705,1.24913,0.524936
76.7722,0.938977,0.0909249,4,15,0,-75.3302,0.131596,0.626188,0.116101,1.12324,1.46903,0.551867,0.898717,0.0958047,0.131596,0.626188,1.46903,0.116101,1.12324,0.551867
76.1408,0.976227,0.0909249,4,31,0,-68.2878,0.140171,0.932694,0.131364,0.817831,2.41166,0.518304,0.819561,0.0797611,0.140171,0.932694,2.41166,0.131364,0.817831,0.518304
75.1139,0.919798,0.0909249,5,63,0,-69.8252,0.445079,0.129642,0.398874,0.727804,1.16094,1.96146,0.807175,0.0149676,0.445079,0.129642,1.16094,0.398874,0.727804,1.96146
72.8388,0.827478,0.0909249,5,47,0,-67.9185,2.21549,0.131142,1.05633,0.509886,1.32806,2.21645,0.851868,0.00119383,2.21549,0.131142,1.32806,1.05633,0.509886,2.21645
71.7334,0.991836,0.0909249,5,31,0,-69.2295,1.06757,0.257623,0.853315,0.537281,1.84387,2.402,0.958826,0.000706341,1.06757,0.257623,1.84387,0.853315,0.537281,2.402
77.1895,0.878998,0.0909249,6,63,0,-67.3788,1.99998,0.137658,0.512932,0.564598,0.775851,0.503379,0.87141,0.00534925,1.99998,0.137658,0.775851,0.512932,0.564598,0.503379
73.8604,0.946694,0.0909249,3,7,0,-72.0069,2.71765,0.236315,0.644735,0.624042,0.751121,0.796625,0.885267,0.00505131,2.71765,0.236315,0.751121,0.644735,0.624042,0.796625
71.5838,0.900057,0.0909249,5,39,0,-66.3884,0.0812385,0.340479,0.129038,0.92374,1.2929,-0.0673077,0.781161,0.111382,0.0812385,0.340479,1.2929,0.129038,0.92374,-0.0673077
76.7787,0.299096,0.0909249,5,63,0,-68.411,0.0420112,0.972401,0.189753,0.595468,1.26783,1.0307,0.848397,0.130056,0.0420112,0.972401,1.26783,0.189753,0.595468,1.0307
78.5443,0.820842,0.0909249,5,63,0,-73.611,0.194004,0.987165,0.190173,1.66766,2.33424,1.2468,0.824956,0.0463711,0.194004,0.987165,2.33424,0.190173,1.66766,1.2468
79.2355,0.9105,0.0909249,5,31,0,-76.5715,0.13583,1.93809,0.210259,0.695023,2.02741,0.524102,0.864105,0.0591717,0.13583,1.93809,2.02741,0.210259,0.695023,0.524102
78.9293,0.94908,0.0909249,4,27,0,-75.5714,0.158929,1.6669,0.370337,0.55687,1.78935,1.23855,0.828314,0.0343707,0.158929,1.6669,1.78935,0.370337,0.55687,1.23855
76.7688,0.961445,0.0909249,5,31,0,-71.9795,1.4492,0.20646,0.226558,1.67694,2.10392,-0.295714,0.87557,0.0117536,1.4492,0.20646,2.10392,0.226558,1.67694,-0.295714
77.948,0.948154,0.0909249,4,15,0,-74.4865,1.37804,0.120169,0.231797,1.48817,2.09173,0.17354,0.858308,0.025441,1.37804,0.120169,2.09173,0.231797,1.48817,0.17354
79.0494,0.992212,0.0909249,5,31,0,-76.0525,0.433666,0.51118,0.219661,0.981378,1.98134,0.244392,0.903632,0.03742,0.433666,0.51118,1.98134,0.219661,0.981378,0.244392
77.9605,0.596137,0.0909249,5,31,0,-73.2245,0.406587,0.351514,0.357492,0.696396,2.1086,1.54206,0.883912,0.0194076,0.406587,0.351514,2.1086,0.357492,0.696396,1.54206
76.294,0.994456,0.0909249,5,31,0,-73.4564,0.13934,1.67121,0.408204,0.666766,1.59522,2.45158,0.876125,0.0343005,0.13934,1.67121,1.59522,0.408204,0.666766,2.45158
76.4475,0.993964,0.0909249,5,63,0,-72.8817,0.574121,0.489095,0.269359,1.0267,1.7566,-0.315572,0.808966,0.00519788,0.574121,0.489095,1.7566,0.269359,1.0267,-0.315572
78.3466,0.948799,0.0909249,4,31,0,-72.9768,0.993237,0.197396,0.354814,1.25617,1.86068,0.229904,0.745902,0.0070228,0.993237,0.197396,1.86068,0.354814,1.25617,0.229904
79.0684,0.460695,0.0909249,5,31,0,-73.342,0.978001,0.297847,0.27392,1.29602,2.0784,-0.158847,0.844012,0.00937168,0.978001,0.297847,2.0784,0.27392,1.29602,-0.158847
74.7396,0.137108,0.0909249,5,31,0,-67.4885,0.790443,0.209316,0.174254,0.522363,2.39037,0.29813,0.935071,0.0695635,0.790443,0.209316,2.39037,0.174254,0.522363,0.29813
75.7733,0.936014,0.0909249,5,63,0,-70.7493,1.39657,0.264634,0.312063,0.839553,3.07551,0.719252,0.90901,0.0256545,1.39657,0.264634,3.07551,0.312063,0.839553,0.719252
78.2321,0.983442,0.0909249,5,31,0,-74.1184,0.512862,0.398859,0.367824,0.60034,1.69825,0.290062,0.856451,0.00581675,0.512862,0.398859,1.69825,0.367824,0.60034,0.290062
77.5858,0.943323,0.0909249,3,15,0,-76.5679,0.507487,0.352241,0.470668,0.59671,1.7192,0.282734,0.853853,0.0123654,0.507487,0.352241,1.7192,0.470668,0.59671,0.282734
77,0.980535,0.0909249,5,31,0,-74.6164,0.366406,0.453918,0.413203,0.70786,1.18737,0.114997,0.883466,0.0122622,0.366406,0.453918,1.18737,0.413203,0.70786,0.114997
76.7774,0.985617,0.0909249,5,31,0,-73.0089,1.44237,0.159458,0.312251,0.908485,1.44018,0.043257,0.799947,0.0181573,1.44237,0.159458,1.44018,0.312251,0.908485,0.043257
75.6225,0.972706,0.0909249,5,31,0,-71.2241,0.388408,0.408917,0.300409,0.689927,3.49142,0.872256,0.927968,0.0250431,0.388408,0.408917,3.49142,0.300409,0.689927,0.872256
74.747,0.953949,0.0909249,5,31,0,-68.1333,0.193411,0.615677,0.225273,1.6885,0.189575,0.398733,0.762847,0.0242528,0.193411,0.615677,0.189575,0.225273,1.6885,0.398733
75.4348,0.939549,0.0909249,5,31,0,-69.703,1.88157,0.18606,0.394264,0.517942,3.46347,0.368537,0.821476,0.0191006,1.88157,0.18606,3.46347,0.394264,0.517942,0.368537
76.9753,0.700076,0.0909249,5,31,0,-73.0559,1.23372,0.25385,0.240745,0.890869,3.32184,0.185269,0.802613,0.0421604,1.23372,0.25385,3.32184,0.240745,0.890869,0.185269
79.281,0.870679,0.0909249,4,31,0,-73.3296,1.51558,0.176545,0.37347,0.873789,1.83332,0.344522,0.841459,0.0111356,1.51558,0.176545,1.83332,0.37347,0.873789,0.344522
78.5338,0.680622,0.0909249,5,31,0,-73.9811,0.804231,0.342821,0.373751,0.78469,1.77276,0.122119,0.93915,0.00825852,0.804231,0.342821,1.77276,0.373751,0.78469,0.122119
80.1282,0.985636,0.0909249,6,63,0,-76.6723,0.23103,1.35089,0.266259,1.00214,0.797736,0.241484,0.897257,0.0183276,0.23103,1.35089,0.797736,0.266259,1.00214,0.241484
78.8558,0.914173,0.0909249,4,15,0,-77.9198,0.181948,1.08299,0.243164,0.883489,0.508975,0.326176,0.913047,0.0285784,0.181948,1.08299,0.508975,0.243164,0.883489,0.326176
77.5671,0.923026,0.0909249,6,63,0,-74.3406,0.156136,1.0709,0.233398,0.79928,2.93326,1.20449,0.75689,0.056668,0.156136,1.0709,2.93326,0.233398,0.79928,1.20449
77.8984,0.996955,0.0909249,5,31,0,-74.8698,0.245728,0.973604,0.438231,0.732967,0.849634,1.65681,0.907894,0.0130964,0.245728,0.973604,0.849634,0.438231,0.732967,1.65681
73.9671,0.960571,0.0909249,5,31,0,-71.4699,0.0622457,1.88025,0.136006,0.983349,2.76419,0.569124,0.753131,0.0850513,0.0622457,1.88025,2.76419,0.136006,0.983349,0.569124
76.7023,0.993578,0.0909249,5,31,0,-67.8306,0.694176,0.233723,0.614637,0.448778,2.47186,1.60563,0.848764,0.0222364,0.694176,0.233723,2.47186,0.614637,0.448778,1.60563
72.7737,0.935959,0.0909249,5,63,0,-69.0728,1.33628,0.0895854,0.489711,0.330908,1.79201,0.963237,0.987161,2.04849,1.33628,0.0895854,1.79201,0.489711,0.330908,0.963237
75.5992,0.996197,0.0909249,4,31,0,-70.3264,1.01003,0.270134,2.52057,0.282475,1.77554,0.453899,0.882041,0.718063,1.01003,0.270134,1.77554,2.52057,0.282475,0.453899
77.1064,0.998042,0.0909249,5,47,0,-74.331,1.05647,0.138786,1.1472,0.310817,1.02353,1.14393,0.869377,1.72486,1.05647,0.138786,1.02353,1.1472,0.310817,1.14393
74.9285,0.985987,0.0909249,4,15,0,-74.4214,0.440569,0.212946,1.38192,0.290688,0.846569,1.00672,0.826859,0.729271,0.440569,0.212946,0.846569,1.38192,0.290688,1.00672
76.5829,0.998487,0.0909249,4,15,0,-73.9943,0.872587,0.171382,1.04581,0.32444,1.49245,0.942024,0.821236,1.68245,0.872587,0.171382,1.49245,1.04581,0.32444,0.942024
74.2249,0.994055,0.0909249,4,15,0,-73.0935,2.44105,0.160572,0.598167,0.301248,1.66562,1.05705,0.843006,1.4859,2.44105,0.160572,1.66562,0.598167,0.301248,1.05705
74.4319,0.992834,0.0909249,4,15,0,-72.2611,2.253,0.224919,0.692238,0.285955,1.73831,1.24449,0.857197,1.06693,2.253,0.224919,1.73831,0.692238,0.285955,1.24449
73.8401,0.998734,0.0909249,4,15,0,-71.4124,1.63042,0.145474,0.73468,0.385582,1.91429,0.984443,0.830288,2.25176,1.63042,0.145474,1.91429,0.73468,0.385582,0.984443
72.5546,0.949133,0.0909249,4,15,0,-68.8781,0.98897,0.204844,0.566881,0.20416,1.58224,0.667615,0.836882,0.44425,0.98897,0.204844,1.58224,0.566881,0.20416,0.667615
75.8526,1,0.0909249,4,15,0,-71.9516,0.760245,0.238376,1.19996,0.401353,1.61754,0.809164,0.867745,1.4965,0.760245,0.238376,1.61754,1.19996,0.401353,0.809164
73.6518,0.995116,0.0909249,5,31,0,-73.0532,1.70697,0.142076,1.51999,0.184867,2.07246,0.511036,0.977172,1.68122,1.70697,0.142076,2.07246,1.51999,0.184867,0.511036
73.7151,0.997776,0.0909249,5,31,0,-69.7006,0.753539,0.323568,1.24607,0.192607,2.05829,-0.0753838,0.961016,1.60341,0.753539,0.323568,2.05829,1.24607,0.192607,-0.0753838
75.4828,0.999255,0.0909249,5,47,0,-70.9853,1.65498,0.110961,1.01355,0.294838,0.277374,1.77973,0.94289,1.45124,1.65498,0.110961,0.277374,1.01355,0.294838,1.77973
75.6316,0.996654,0.0909249,5,31,0,-74.1893,1.43793,0.143451,0.918747,0.313709,0.525993,1.56073,0.952707,0.778236,1.43793,0.143451,0.525993,0.918747,0.313709,1.56073
73.162,0.994821,0.0909249,5,31,0,-71.4592,1.47232,0.17431,2.23706,0.318868,0.613339,2.71715,0.943703,0.322097,1.47232,0.17431,0.613339,2.23706,0.318868,2.71715
75.079,0.994234,0.0909249,4,15,0,-71.4953,1.05764,0.145387,1.30363,0.299474,0.935426,2.54569,0.968093,1.18726,1.05764,0.145387,0.935426,1.30363,0.299474,2.54569
72.2319,0.984947,0.0909249,3,7,0,-70.6715,2.29878,0.294935,1.73832,0.34626,0.89177,2.47206,0.947146,1.9948,2.29878,0.294935,0.89177,1.73832,0.34626,2.47206
72.3985,0.999673,0.0909249,4,31,0,-70.2803,0.418022,0.0554201,0.766037,0.3435,0.731761,2.24859,0.897177,0.955746,0.418022,0.0554201,0.731761,0.766037,0.3435,2.24859
72.3028,0.972577,0.0909249,4,15,0,-65.7206,0.378609,0.104674,1.7478,0.247096,0.687362,2.31226,0.868912,0.713273,0.378609,0.104674,0.687362,1.7478,0.247096,2.31226
71.886,0.99841,0.0909249,6,63,0,-69.2637,0.887297,0.161218,0.702675,0.205748,1.77671,-0.830594,0.831337,0.883427,0.887297,0.161218,1.77671,0.702675,0.205748,-0.830594
71.6056,0.967467,0.0909249,5,31,0,-64.7275,0.334743,0.056595,2.21489,0.371872,1.45015,-0.175725,0.952665,1.87662,0.334743,0.056595,1.45015,2.21489,0.371872,-0.175725
69.2824,0.937363,0.0909249,4,31,0,-66.0221,0.303735,0.0775375,2.11989,0.237616,1.9374,-0.343787,0.939962,0.621102,0.303735,0.0775375,1.9374,2.11989,0.237616,-0.343787
